dcho_id,dcho_keyword,cho_author
10057,Bacco|Dioniso|Icario,
10060,folgore|Giove|scure|Zeus,
10063,Atena,
10066,Apollo|Artemide|Diana|Sacrificio,
10069,Apollo|Muse,Anonimo
10072,Apollo|Kern|lucertole,"Kern, Leonhard"
10076,Apollo|Marsia|monete|numismatica,Anonimo
10079,Apollo|Vittoria,"Vittoria, Alessandro"
10082,Apollo|Muse|Spranger,"Spranger, Bartholomäus"
10085,Apollo|Artemide|Diana|Ermes|Mercurio,
10088,Apollo|Muse,Johann Ignaz Bendl
10092,Apollo|Dafne|Meldolla,"Meldolla, Andrea"
10095,Amore|Apollo|Cupido|Eros|Meldolla,"Meldolla, Andrea"
10098,Apollo,Anonimo
10102,Apollo|Testa,Anonimo
10106,Apollo|Moderno|Mondella,"Mondella, Galeazzo"
10109,Atena,Autore sconosciuto
10112,grifone|grifoni,
10116,Anteo|Eracle|Ercole|Giambologna,Giambologna
10118,Eracle|Ercole|Giambologna,Giambologna
10120,Guerra|Saracco|Troia,"Saracco, Simone"
10123,Afrodite|Giambologna|Venere,Giambologna
10125,Giambologna|Ratto|Sabine,Giambologna
10127,Cerbara|Eracle|Ercole,"Cerbara, Giovanni Battista"
10129,Euridice|Santarelli,"Santarelli, Giovanni Antonio"
10138,cenaturo|Eracle|Ercole|Susini,"Susini, Antonio"
10143,Centauri|Deianira|Nesso|Susini,"Susini, Antonio"
10149,Ares|Marte,
10154,Apollo,Anonimo
10157,Bronzo|Giove|Zeus,
10161,Artemide|Diana|Figure rosse,
10164,Artemide|Diana,
10167,Artemide|Diana,
10170,Artemide|Diana,
10174,Artemide|Diana,
10177,Amazzone|Amazzoni,"scuola di scultura (""Maestro di Virunum"")"
10182,Cibele,
10185,Artemide|Diana,"Nel cameo è rappresentato il busto di Diana, dea della caccia, porta sulle spalle la sua arma: l'arco con la faretra. I capelli raccolti mostrano resti di doratura."
10188,Anfitrite|Cibele|Heiss|Nettuno|Poseidone,"Heiss, Johann"
10191,Cibele|Pfaff,"Pfaff, Nikolaus"
10194,Cibele|Pfaff,"Pfaff, Nikolaus"
10197,Afrodite|Cibele|Venere,"Pfaff, Nikolaus"
10200,Cibele,
10203,Amazzone|Amazzoni,
10206,Amazzone|Amazzoni|Guerriero,
10209,Amazzone|Amazzoni,
10212,Amazzone|Amazzoni|Sciti|van Veen,"van Veen, Otto"
10215,Amazzone|Amazzoni|Sarcofago,Anonimo
10218,Achille|Amazzone|Amazzoni|Pentesilea|Regina,
10223,Fauni|Menadi|Sileni|sileno. fauno,Nikostene
10227,Fauni|Sileni|Sileno,
10230,Apollo|Asclepio|cammeo|rettile,
10233,Asclepio|Esculapio|Igea,
10236,Asclepio|Esculapio,
10239,Atena,
10244,Atena,
10248,Atena,"Pacetti, Vincenzo"
10251,Atena,
10255,Atena|Poseidone,
10258,Eracle|Ercole|Euristeo,
10261,Eracle|Ercole|Olimpo,
10264,Cerere|Demetra,
10267,Cerere|dei|Demetra|Divinità|incontro,
10270,Cerere|Demetra|Persefone|Proserpina|Trittolemo,
10273,Alessandro Magno|Giove|Zeus,
10276,Cerere|Demetra|Iside,
10279,Ade|Montelatici|Persefone|Plutone|Proserpina|Ratto,"Montelatici, Francesco"
10282,Ade|Masnago|Plutone|Proserpina. Persefone|Ratto,Masnago. Alessandro
10286,Bacco|Dioniso,
10289,Bacco|Dioniso,
10292,Bacco|Dioniso|Fauni|Menadi|Sileni,
10295,Bacco|Barga|Dioniso|Fauni|Sileni|Sileno,"Barga, Pietro Simone"
10298,Arianna|Bacco|cammeo|Dioniso,
10301,Bacco|Dioniso,
10304,Arianna,
10307,Bacco|Dioniso,
10311,Carro|Era|Giunone|pavoni|Sacchi,"Sacchi, Andrea"
10315,Atena|Giunone|Venere,Anonimo
10318,Era|Giove|Giunone|Teniers|Zeus,"David Teniers, David (il Vecchio)"
10321,Dolicheno|Era|Giove|Giunonel|Regina|Zeus,
10324,Ermes|Mercurio|Ninfe|Pan,
10327,Ermes|Mercurio,
10331,Bacco|Dioniso,
10334,Ade|Alcesti|Eracle|Ercole|Leighton|Morte|Plutone,"Leighton, Frederick"
10337,Andromaca|Leighton|Perseo,"Leighton, Frederick"
10340,Clitennestra|Leighton,"Leighton, Frederick"
10343,Afrodite|Venere,Lord Frederick Leighton
10346,Baccante|Leighton,"Leighton, Frederick"
10349,Dedalo|Icaro|Leighton,"Leighton, Frederick"
10352,Cupido|Eros,
10355,Cupido|Eros,
10358,Eros|Mercurio,
10362,Cupido|Eros,
10365,Eracle|Ercole,
10368,Mnemosine|Ricordanza|Rossetti,"Rossetti, Dante Gabriel"
10372,Afrodite|Amore|Cupido|Eros|Morgan|Venere,"De Morgan, Evelyn"
10375,Burne-Jones|Pigmalione,"Burne-Jones, Edward"
10378,Poynter|Sirena|Sirene,"Poynter, Edward"
10390,Ade|Oltretomba|Persefone|Plutone|Proserpina|rochetel,"Rochetel, Michel"
10392,Ade|Heintz|Persefone|Plutone|Proserpina|Ratto,"Heintz, Joseph (il Vecchio)"
10395,Amore|Cupido|Eros|Hartmann|Ninfa|Ninfe,"Hartmann, Ferdinand"
10398,cigno|Giove|Grosse|Leda|Zeus,"Grosse, Franz Theodor"
10400,Centauri|Ninfe|Stuck,"Stuck, Franz von"
10402,Musa|Muse|Unger,"Unger, Hans"
10405,Prell|Titano,"Prell, Hermann"
10407,Lachesis|Moire|Parche|Prell,"Prell, Hermann"
10411,Hofmann|Niobidi,"Hofmann, Ludwig von"
10413,Sfinge|Tadeusz,"Tadeusz, Norbert"
10415,Enigma|Kluge|Sfinge,"Kluge, Gustav"
10417,Bauer|Euridice|Oltretomba,"Bauer, Regine"
10419,Mehner|Sfinge,"Mehner, Volker"
10421,Enigma|Mehner|Sfinge,"Mehner, Volker"
10423,Böttcher|Europa|Ratto|Strawalde,"Böttcher,Jürgen"
10425,Barbari|Galatea,"Barbari, Jacopo de'"
10429,Dafne|Pan|Romano,"Romano, Giulio"
10432,Afrodite|Giorgione|Tiziano|Venere,Giorgione con l'aiuto di Tiziano
10435,Atena|Attica|Poseidone,Garofalo
10438,Afrodite|Palma|riposo|Venere,"Palma, Jacopo (Il Vecchio)"
10441,Carpi|Ganimede|Rapimento|Ratto|Zeus,"Carpi, Girolamo da"
10444,Apollo|Aurora|Dossi,"Dossi, Battista"
10447,Artemide|Diana|Endimione|Garofalo,Garofalo
10450,Afrodite|Amore|Cupido|Eros e Afrodite|Tiziano|Venere,Tiziano
10454,Amore|Cupido|Eros|Reni,"Reni, Guido"
10457,Eco|Narciso|Ninfe,"Poussin, Nicolas"
10460,Afrodite|Amore|Cupido|Eros|Venere,"Heintz, Joseph"
10463,Arianna|Bacco|Dioniso|nozze,"Van Balen, Hendrick"
10466,Eracle|Ercole|Ninfe|Rubens|Satiro,"Rubens, Pieter Paul"
10469,Afrodite|Bacco|Cerere|Cornelisz|Demetra|Dioniso|Venere,"Cornelisz, Cornelis"
10472,Rubens|Satiro,"Rubens, Pieter Paul"
10475,Satiro|Van Dyck|Vino,"van Dyck, Anton"
10478,giudizio|Paride|Rubens,"Rubens, Pieter Paul"
10481,Dal Sole|Eracle|Ercole|Onfale,"Dal Sole, Giovan Gioseffo"
10485,Anfitrite|Tiepolo,"Tiepolo, Giambattista"
10488,Arianna|Kauffmann,"Kauffmann, Angelika"
10491,Afrodite|Venere,
10494,Artemide|Diana,
10514,Amazzoni|Hampel|Pentesilea,"Hampel, Angela"
10518,Amore|Cupido|Eros|Ninfa|Psiche,
10522,Bacco|Dioniso,
10527,Afrodite|Medici|Venere,
10530,Bacco|Dioniso,
10533,Artemide|Diana,
10536,Ninfa|Pan,
10539,Bacco|Dioniso,
10542,Bacco|Dioniso|Nebris,
10545,Ermes|Mercurio,
10548,Afrodite|Venere,
10551,Andromeda,
10554,Ganimede,
10557,Sirena,
10560,Sfinge,
10563,Amazzone|Thorvaldsen,"Thorvaldsen, Bertel"
10566,Arianna,
10569,Atena,
10572,Anfitrite,
10575,Afrodite|Venere,
10578,Apollo,Prassitele
10581,Flora,
10584,Artemide|Diana|Gabi|Prassitele,
10589,Afrodite|Venere,
10592,Afrodite|Venere,
10595,Afrodite|Tritone|Venere,
10598,Menade,
10601,Andromeda,
10604,Afrodite|Venere,
10607,Eracle|Ercole,
10610,Niobide,
10613,Afrodite|Amore|Cupido|Eros|Venere,
10616,Afrodite|Venere,
10619,Afrodite|Priapo|Venere,
10622,Ermes|Mercurio,
10625,Amore|Cupido|Eros|Psiche,
10628,Musa,
10631,Bacco|Dioniso,
10634,Ares|Marte,Anonimo
10637,Atena,Autore sconosciuto
10640,cigno|Leda|Zeus. Giove,
10643,Afrodite|Euploia|Pontia|Venere,
10646,Apollo|Ifigenia|Reinhardt,"Reinhardt, Gottfried"
10649,Nettuno|Poseidone,
10652,Nettuno|Poseidone,
10656,Giove|Zeus,
10659,Atena,
10662,Atena,
10668,Atena,sonosciuto
10672,Atena,Autore sconosciuto
10675,Eracle|Ercole,
10678,Asclepio,
10681,Afrodite|Venere,
10684,Atena,Autore sconosciuto
10687,Afrodite|Amore|Cupido|Eros,
10690,Ermes|Mercurio,
10693,Artemide|Diana,
10696,Elena|Paride|Ratto|Susini,"Susini, Giovanni Francesco"
10699,Medusa,
10702,Arianna|Tuset,"Tuset, Joan"
10705,Paride|Tuset,"Tuset, Joan"
10708,Europa|Ratto|Tuset,"Tuset, Joan"
10711,Enigma|Sfinge|Tuset,"Tuset, Joan"
10716,Afrodite|Eros,Autore sconosciuto
10720,Fedi|Polissena|Sacrificio,"Fedi, Pio"
10723,Bouguereau|Centauri|Lapiti,"Bouguereau, William-Adolphe"
10726,Achille|Poussin|Sciro,"Poussin, Nicolas"
10729,Artemisia Gentileschi|Cupido|Venere,"Gentileschi, Artemisia"
10732,Artemisia|Danae|Gentileschi,"Gentileschi, Artemisia"
10735,Cavallino|Galatea,"Cavallino, Bernardo"
10741,Fetonte|Rubens,"Rubens, Peter Paul"
10744,Aquila|Moreau|Prometeo,"Moreau, Gustave"
10747,Apollo|Moreau|Muse,"Moreau, Gustave"
10750,Assenza|Carrà|Itaca|Odisseo|Penelope|Telemaco,"Carrà, Carlo"
10753,Cariddi|Hirschl|Scilla,"Hirschl, Adolf Hirémy"
10756,Cassandra|De Morgan|Troia,"De Morgan, Evelyn"
10759,Flora|Massys,"Massys, Jan"
10762,Beckmann|Calipso|Odisseo|Ogigia,"Beckmann, Max"
10771,Igeia|Serpente,Autore sconosciuto
10774,Bacco|Dioniso,Autore sconosciuto
10777,Flora|Rembrandt,"Rembrandt, Harmenszoon van Rijn"
10783,Andromeda|Perseo|Rubens,"Rubens, Peter Paul"
10786,Doré|Naiadi|Ninfe,"Doré, Paul Gustave"
10789,Doré|Enigma|Sfinge,"Doré, Gustave"
10792,Draper|Odisseo|Sirene,"Draper, Herbert James"
10795,Afrodite|Draper|Venere,"Draper, Herbert James"
10798,Arianna|Draper,"Draper, Herbert James"
10805,Alcione|Draper|Pleiadi,"Draper, Herbert James"
10808,Draper|Naiadi,"Draper, Herbert James"
10811,Draper|Ninfa,"Draper, Herbert James"
10814,Calipso|Draper|Ogigia,"Draper, Herbert James"
10819,Draper|mare|Ninfe,"Draper, Herbert James"
10822,Draper|mare|melodia|Sirene,"Draper, Herbert James"
10825,Doré|Naiadi|Oceanine,"Doré, Paul Gustave"
10828,Artemide|Diana|Seignac,"Seignac, Guillaume"
10831,Psiche|Seignac,"Seignac, Guillaume"
10834,Musa|Seignac,"Seignac, Guillaume"
10837,Psiche|Seignac,"Seignac, Guillaume"
10840,Achille|Hirémy-Hirschl,"Hirémy-Hirschl, Adolf"
10843,Hirémy-Hirschl|Ondine|Tritoni,"Hiremy-Hirschl, Adolf"
10846,Hirémy-Hirschl|Naiadi|Ondina,"Hirémy-Hirschl, Adolf"
10849,Dedalo|Icaro|Van Dyck,"Van Dyck, Anton"
10855,Cabanel|Pandora,"Cabanel, Alexandre"
10861,Achille|Armi|Teti|West,"West, Benjamin"
10864,Galloway|Hilton|Sirene,"Hilton, William"
10867,Andromeda|Rodin,"Rodin, Auguste"
10870,Cabanel|Eco|Ninfe,"Cabanel, Alexandre"
10873,Afrodite|Giorgione|Tiziano|Venere,"Giorgione; Vecellio, Tiziano"
10876,Achille|Ettore|Hamilton|Priamo|supplica,"Hamilton, Gavin"
10879,Achille|Hamilton|Patroclo,"Hamilton, Gavin"
10882,Bates|Pandora,"Bates, Harry"
10885,Armstrong|Icaro,"Armstrong, John"
10888,Abrahams|Sfinge,"Abrahams, Ivor"
10891,Venere|Zadkine,"Zadkine, Ossip"
10960,Canova|Elena,"Canova, Antonio"
10968,Achille|Agamennone|Clitennestra|David|Ifigenia,"David, Jacques-Louis"
10969,Arianna|Dioniso|Pompei,Autore sconosciuto
10976,Achille|Diomede|Rubens|Ulisse,"Rubens, Pieter Paul"
10985,Arianna|gomitolo|Teseo,Autore sconosciuto
10989,Achille|figlie di Licomede|Licomede|Sciro|Ulisse,Autore sconosciuto
10995,Arianna|heraklion|Teseo,Autore sconosciuto
10998,De Morgan|Elena,"De Morgan, Evelyn"
11002,Achille|Biga|Cavalli|Le Roy,"Le Roy, Basile Charles"
11005,Arianna|Teseo,Ariadne Painter
11020,Pagani|Piramo|Tisbe,"Pagani, Gregorio"
11023,Elena|Paride|Westall,"Westall, Richard"
11024,Arianna|Louvre,
11039,Arianna,Autore sconosciuto
11049,Achille|Chirone,Autore sconosciuto
11053,dei|Von Aachen,"Von Aachen, Hans"
11072,Dioniso|Staatliche Museum,Exekias
11073,Antigone|Antoni Brodowski|Edipo|Saga Tebana,"Brodowski, Antoni"
11077,Pan|Siringa|Van Balen,"Balen, Hendrick van"
11085,Antigone|Polinice|Saga Tebana,"Lenepveu, Jules Eugène"
11098,Arianna|Atena|Teseo,Pittore di Pan
11099,Achille|gesso|Teti,Anonimo
11101,Carracci,"Carracci, Agostino"
11104,Arianna|Dioniso,Autore sconosciuto
11111,Antigone|Creonte|Saga Tebana,Anonimo
11118,Aurora|Cefalo|Eos|Metamorfosi|Ovidio,"Carracci, Agostino"
11128,Atene|Minotauro,Anonimo
11132,Achille|Dedalo|Doceno|Gherardi,Doceno
11159,Elena|Rossetti,"Rossetti, Dante Gabriel"
11160,Antigone|Edipo|Saga Tebana,"Koch, Joseph Anton"
11161,Arianna|Atene|Dioniso,Anonimo
11163,Achille|Efesto|Janssens|Probst|Scamandro|Simoide|Vulcano,"Probst, Johann Balthasar"
11169,Antigone|Edipo|Saga Tebana|Tebe,"Hertel, Albert"
11182,Antigone|Edipo|Giroust|Ismene|Polinice|Saga Tebana,"Giroust, Jean Antoine Théodore"
11191,Cazin|Odisseo|Ulisse,"Cazin, Jean-Charles"
11195,Achille|Ettore|Janssens|Probst,"Probst, Johann Balthasar"
11196,Achille|araldi|Briseide|Canova,"Canova, Antonio"
11202,Antigone|August Kaselowsky|Edipo|Erinni|Saga Tebana,"Kaselowsky, August"
11204,Garofalo,Garofalo
11214,Era|Giove|Giunone|Io|Lastman|Metamorfosi|Ovidio|Zeus,"Lastman, Pieter"
11234,Achille|Ansaldi|Ettore,"Ansaldi, Innocenzo"
11238,Anselm Feuerbach|Antigone|Saga Tebana,"Feuerbach, Anselm"
11248,Diomede|Glauco|Guerra di troia|Melanippo|Menesteo|Pittore delle Iscrizioni|Ulisse,Pittore delle Iscrizioni
11260,Ganimede|Mazza,"Mazza, Damiano"
11265,Antigone|Antigone sul sepolcro di Polinice|Polinice|Saga Tebana,"Hertel, Albert"
11285,Afrodite|Ares|Marte|Palma Giovane|Venere,"Giovane, Palma"
11293,Ade|Irene|Plutone,Anonimo
11308,,"Schiavone, Andrea"
11332,Ade|Padovanino|Persefone|Plutone|Proserpina|Varotari,Padovanino
11341,Achille|Ansaldi|Teti,"Ansaldi, Innocenzo"
11346,Di Giovanni|Elena,"Di Giovanni, Dario"
11350,Di Giovanni|Elena,"Di Giovanni, Dario"
11356,Di Giovanni|Elena|Paride,"Di Giovanni, Dario"
11360,Elena|Tintoretto,Tintoretto
11364,Maestro dei Pannelli degli Argonauti|Paride,Maestro dei Pannelli degli Argonauti
11368,Paride|Renoir,"Renoir, Auguste"
11372,Cézanne|Leda,"Cézanne, Paul"
11376,Ade|Allori|Cerbero|Plutone,"Allori, Alessandro"
11381,Ade|Artemide|Diana|Leoni|Persefone|Plutone|Proserpina,"Leoni, Leone"
11385,Ade|Plutone|Poggini,"Poggini, Domenico"
11393,Briseide|Deshays,"Deshays, Jean-Baptiste"
11394,Ade|Cerbero|Doceno|Ermes|Gherardi|Marco da Faenza|Mercurio|Plutone,Doceno
11399,Andromaca|Benzoni|Ettore,"Benzoni, Giovanni Maria"
11406,Ade|Amore|Cupido|Eros|Parigi|Plutone,"Parigi, Alfonso"
11410,Afrodite|Lelli|Venere,"Lelli, Luigi"
11414,Afrodite|Venere,Anonimo
11419,Afrodite|Dione|Venere,Anonimo
11423,Afrodite|Lelli|Venere,"Lelli, Oronzio"
11424,Eros|Leda,Anonimo
11429,Afrodite|Lelli|Venere,"Lelli, Oronzio"
11436,Afrodite|Lelli|Venere,"Lelli, Oronzio"
11440,Afrodite|Lelli|Venere,"Lelli, Oronzio"
11445,Afrodite|Lelli|Venere,"Lelli, Oronzio"
11446,Leda,Anonimo
11450,Afrodite|Venere,Anonimo
11485,Achille|Eos|Era|Ermes|Giove|Giunone|Hermonax|Memnone|Mercurio|Teti|Zeus,Hermonax
11490,Minotauro|Teseo,Maestro dei Cassoni Campana
11495,Achille|David|Ettore|funerali|Patroclo,"David, Jacques-Louis"
11517,Arianna|Dioniso|Venezia,Tintoretto
11521,Arianna|Bone|Londra,"Bone, Henry"
11525,Arianna|Houston|Kauffmann|Teseo,"Kauffmann, Angelika"
11529,Achille|Pittore di Damon|Teti,Pittore di Damon
11558,Agamennone|Briseide|Macron,Macron
11615,Carracci|Sileno,"Carracci, Annibale"
11630,Callisto|Giove|Zeus,"Schiavone, Andrea"
11640,Anchise|Ascanio|Creusa|Enea|Guerra di troia|Vanloo,"Vanloo, Charles-Andrè"
11647,Apollo|Dafne|Tiepolo,"Tiepolo, Giambattista"
11655,Medea|Pittore di Amsterdam|Serpenti,Pittore di Amsterdam
11657,Belli|Elena,"Belli, Valerio"
11663,Afrodite|Venere,
11675,Afrodite|Venere,Anonimo
11701,Afrodite|Amore|Cupido|Eros|Eros e Afrodite|Venere,Anonimo
11704,Eracle|Ercole|Lemoyne|Onfale,"Lemoyne, François"
11710,Achille|Criseide|Elena|Paride,Anonimo
11713,Edipo|Enigma|Ingres|Sfinge,"Ingres, Jean-Auguste-Dominique"
11716,Afrodite|Amore|Cupido|Eros|Franceschini|Venere|Volterrano,Volterrano
11720,Carro|figlicida|Medea,Cerchia del pittore di Policoro
11724,Grazie|Regnault,"Regnault, Jean-Baptiste"
11738,Afrodite|Botticelli|Grazie|Venere,"Botticelli, Sandro"
11742,Afrodite|Lelli|Venere,"Lelli, Oronzio"
11760,Afrodite|Blanchard|Venere,"Blanchard, Jacques"
11764,Afrodite|Albani|Venere,"Albani, Francesco"
11768,Afrodite|Correggio|Cupido|Eros|Satiro|Venere,Correggio
11769,Afrodite|Elena|Paride,Anonimo
11773,Giasone|Medea|Moreau|vello d'oro,"Moreau, Gustave"
11798,Aglauro|Ermes|Mercurio|Pynas,"Pynas, Jacob"
11820,Apollo|Ermes|Mercurio|Van Poelenburgh,"Van Poelenburgh, Cornelis"
11836,figli|Medea|Morot,"Morot, Aimé"
11848,Eracle|Ercole|Van Den Hoecke|Virtù|Voluttà,"Van den Hoecke, Jan"
11851,Elena|Paride|Salviati,"Salviati, Giuseppe"
11853,Medea|Sandys,"Sandys, Frederick"
11860,Gorgoni|Medusa,Anonimo
11867,Allori|Bronzino|Galatea|Ninfa|Pigmalione,Bronzino
11871,Elena|Giordano,"Giordano, Luca"
11872,Adone|Afrodite|Amore|Amorini|Cupido|Eros|Grazie|Venere|Wouters,"Wouters, Frans"
11879,cigno|Del Sarto|Giove|Leda|Zeus,"Del Sarto, Andrea"
11883,Elena,Anonimo
11890,Ecuba|Ettore|Pittore di Ettore|Priamo,pittore Ettore
11894,Elena|Paride,Anonimo
11895,Achille|Hamilton|Patroclo,"Hamilton, Gavin"
11901,Andromaca|Ettore|Hamilton,"Hamilton, Gavin"
11908,Cavallo di Troia,Anonimo
11912,Ettore|Guerra di troia|Kauffmann|Paride,"Kauffmann, Angelika"
11919,Canova|Paride,"Canova, Antonio"
11920,Elena,"Woeiriot, Pierre"
11926,Paride|Pollaiolo,"Pollaiuolo, Antonio"
11933,Achille|Ettore,Anonimo
11937,Afrodite|Elena|Paride,Anonimo
11942,Elena|Paride,Anonimo
11950,Elena|Menelao,Anonimo
11953,Bacco|Dioniso|Rubens,"Rubens, Pieter Paul"
11959,Eracle|Ercole|Guglielmo Fiammingo|Van Tetrode,"van Tetrode, Willem Danielsz"
11963,Apollo|Guglielmo Fiammingo|Van Tetrode,"van Tetrode, Willem Danielsz detto Guglielmo Fiammingo"
11964,Elena|Menelao|Pittore di Oionokles,Pittore di Oionokles
11968,Eracle|Ercole|Guglielmo Fiammingo|Van Tetrode,"van Tetrode, Willem Danielsz"
11972,Artemide|Diana,Anonimo
11976,Cerere|Demetra|Estate,Anonimo
11983,Elena,Anonimo
11984,Afrodite|Venere,Anonimo
11988,Ebe|Iuventas,Anonimo
11995,Abbondanza|Cerere|Demetra,Anonimo
11996,Elena|Paride|Pinelli,"Pinelli, Bartolomeo"
12003,Artemide|Callisto|Diana|Ninfe,"Zucchi, o Anonimo"
12004,Elena|Paride|Pittore di Dolone,Pittore di Dolone
12008,Afrodite|Atena|Cranach|Era|Ermes|Giunone|Mercurio|Minerva|Paride|Venere,"Cranach, Lucas il Vecchio"
12013,Aquila|Gabbiani|Ganimede|Giove|Zeus,"Gabbiani, Anton Domenico"
12020,Cariti|Grazie|Morandini|Poppi,"Poppi, Morandini, Francesco"
12024,Fortuna|Tiche,Anonimo
12029,Atena,Autore sconosciuto
12034,Galatea|Ninfa|Pigmalione|Schalcken,"Schalcken, Godfried"
12038,Afrodite|Netscher|Venere,"Netscher, Caspar"
12042,Elena|Paride,Anonimo
12043,Satiro,Anonimo
12047,Satiro,Anonimo
12051,Satiro,
12058,Achille,Anonimo
12060,Allori|Galatea|Ninfa|Pigmalione,"Allori, Alessandro"
12066,Allori|Aquila|Ganimede|Giove|Zeus,"Allori, Alessandro"
12067,Correr|Loth|Paride,"Loth, Johann Carl"
12084,Circe|femme fatale|Grosz,"Grosz, George"
12085,Achille|Priamo,"Markov, Alexey"
12092,Achille|Ettore|Pentesilea,"Xanto Avelli, Francesco"
12097,Achille|Priamo,Autore sconosciuto
12098,Circe|Odisseo,"Tibaldi, Pellegrino"
12102,Achille|Briseide,Autore sconosciuto
12112,Achille|Licomede,"De Matteis, Paolo"
12116,Achille|copia|Testa,Autore sconosciuto
12118,Atena,Cefisodoto
12122,Achille|Priamo,
12126,Atena,Mirone
12131,arazzo|Ettore|Paride,Autore sconosciuto
12140,Achille|scultura,"Wolff, Emil"
12142,Atena,Autore sconosciuto
12154,Afrodite|Elena|Paride|Venere,"Kauffmann, Angelika"
12156,Circe|Waterhouse,"Waterhouse, John William"
12164,Circe|Odisseo,"Flaxman, John"
12165,Arianna|Teseo,"Burne-Jones, Edward"
12186,Arianna,"Lavery, John"
12187,Coysevox|Ermes|Fama|Mercurio,"Coysevox, Antoine"
12191,Arianna|De Chirico,"De Chirico, Giorgio"
12202,Ermes|Mercurio|Psiche,"De Vries, Adriaen"
12203,Cavallo di Troia|Corinth|Guerra di troia,"Corinth, Lovis"
12215,Ciclope|Polifemo,"Van Clève, Corneille"
12216,Achille|Afrodite|Atena|Automedonte|Ermes|Ettore|Mercurio|Minerva|Paride|Venere,
12218,Arianna|Bacco|Dioniso,"Allori, Alessandro"
12219,Arianna|Bacco,"Reni, Guido"
12234,Eracle|Ercole|Fatiche di Eracle|Leone di Nemea,"Allori, Alessandro"
12236,Paride|Van Dyck,"Van Dyck, Antoon"
12238,Arianna|Bacco,Ludovico Carracci
12254,Allori|Caco|Eracle|Ercole,"Allori, Alessandro"
12259,Elena|Rapimento di Elena,"Platzer, Johann Georg"
12264,Eracle|Ercole|Fatiche di Ercole|Idra di Lerna,"Allori, Alessandro"
12269,Arianna|Carracci|Dioniso,"Carracci, Annibale"
12275,Boucher|Giudizio di Paride|Paride,"Boucher, François"
12276,Eracle|Ercole|Fatiche|Fatiche di Eracle|Fatiche di Ercole|Toro di Creta,"Allori, Alessandro"
12286,Allori|Eracle|Ercole,"Allori, Alessandro"
12287,Achille|Antiloco|dipinto|Teti,"Dawe, George"
12292,Arianna|Bacco|Canova,"Canova, Antonio"
12293,Allori|caduta di fetonte|Fetonte,"Allori, Alessandro"
12305,Allori|Dedalo|Icaro,"Allori, Alessandro"
12307,Cavallo di Troia|Guerra di troia,"Mead, Roderick"
12311,Antigone|Saga Tebana,"Rainaldi, Oliviero"
12318,Admeto|Ermes|Mercurio,"Allori, Alessandro"
12320,Arianna|Bacco,Donatello
12334,Amore|Cupido|Eros|Narciso,"Allori, Alessandro"
12338,Achille|figlie di Licomede,"Batoni, Pompeo"
12342,Antigone|Antigone sul sepolcro di Polinice|Ismene|Polinice|Saga Tebana,"Stillman Spartali, Marie"
12353,D'Antonio|Ettore|Guerra di troia,"Biagio, D'Antonio"
12359,Eracle|Ercole,"Allori, Alessandro"
12367,Antigone|Edipo|Saga Tebana,"Harriet, Fulchran Jean"
12375,Ares|Marte,"Allori, Alessandro"
12395,Allori|Fortuna|Tiche,"Allori, Alessandro"
12406,Cavallo di Troia|D'Antonio|Guerra di troia,"Biagio, D'Antonio"
12410,Antigone|Saga Tebana,"Rinehart, William Henry"
12412,Amore|Antiope|Cupido|Eros|Giove|Satiro|Veronese|Zeus,"Veronese, Paolo"
12433,Arianna|Chauncey|Marmo,"Chauncey, Bradley Ives"
12434,Afrodite|Venere,"Licinio, Bernardino"
12436,Antigone|Eckersberg|Edipo|Saga Tebana,"Eckersberg, Christoffer Wilhelm"
12443,Cavallo di Troia|ciclo troiano,"Dell'Abate, Nicolò"
12444,Afrodite|Arianna|Ermes,Anonimo
12449,Antigone|Edipo|Saga Tebana,"Wickenberg, Per"
12450,Afrodite|Amore|Cupido|Eros|Floris|Venere,"Floris, Frans"
12471,Antigone|Edipo|Saga Tebana|Vellani,"Vellani Marchi, Mario"
12472,Afrodite|Atena|Era|Giunone|Minerva|Paride|Venere,"Antin, Eleanor"
12479,Antigone|Polinice|Saga Tebana,"Lytras, Nikephoros"
12488,Flora,Scuola di Fontainebleau
12491,Canova,"Canova, Antonio"
12502,cigno|Leda|Tintoretto|Zeus,Tintoretto
12523,Antigone,"Katraki, Vasso"
12524,Europa|Giove|Ratto|Toro|Zeus,"Tempesta, Antonio"
12531,Paride,"Giersing, Harald"
12540,Antigone|Creonte|Saga Tebana,"Diotti, Giuseppe"
12543,Persefone|Proserpina,"Tempesta, Antonio"
12551,Persefone|Proserpina,"Tempesta, Antonio"
12552,Antigone|Polinice|Saga Tebana,"Hidalgo Resurrectiòn, Felix"
12560,Anfitrite|Nettuno|Poseidone,"Tempesta, Antonio"
12562,Afrodite|Atena|Era|Paride,"Von Aachen, Hans"
12565,Era|Prometeo,Autore sconosciuto
12569,Allori|Amore|Cupido|Eros,"Allori, Alessandro"
12573,Alaux|Paride,"Alaux, Jean"
12575,Antigone|Saga Tebana,"Leighton, Frederic"
12589,cigno|Giove|Leda|Zeus,"Pencz, Georg"
12594,Capricorno|Crono|saturno,"Facchetti, Pietro"
12598,Giunone|Minerva|Paride|Venere,"Boullogne, Louis de"
12599,Apollo|Facchetti|leone|Sole,"Facchetti, Pietro"
12606,Artemide|Diana|Luna,"Facchetti, Pietro"
